total_requests,external_domain_count,redirect_count,js_requests,ip_based_requests,suspicious_tld_count,download_attempts,final_url_differs,unique_request_domains,unique_request_domain_ratio,script_domain_count,external_request_ratio,error_flag,timeout_flag,document_requests,script_requests,stylesheet_requests,image_requests,font_requests,xhr_fetch_requests,other_requests,label
1,0,0,0,1,0,0,0,1,1.0,0,0.0,1,1,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
2,0,1,0,0,0,0,1,1,0.5,0,0.0,0,0,2,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,1
70,27,2,43,0,0,0,0,28,0.4,13,0.38571428571428573,0,0,3,43,0,4,3,17,0,0
152,39,7,54,0,0,0,1,40,0.2631578947368421,20,0.2565789473684211,0,0,7,54,4,32,4,45,6,0
1,0,0,0,0,0,1,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,0
525,41,27,298,0,0,0,1,42,0.08,20,0.07809523809523809,0,0,16,298,58,82,7,63,1,0
132,13,2,49,0,0,0,1,14,0.10606060606060606,8,0.09848484848484848,0,0,4,49,14,45,4,15,1,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,1,1,0,0,0,0,0,0,0
94,19,2,35,0,0,0,1,20,0.2127659574468085,9,0.20212765957446807,0,0,2,35,18,23,4,9,3,0
39,3,2,10,0,0,0,1,4,0.10256410256410256,3,0.07692307692307693,0,0,3,10,8,13,4,1,0,0
112,19,0,39,0,1,0,0,20,0.17857142857142858,10,0.16964285714285715,0,0,1,39,2,30,10,28,2,0
30,3,2,17,0,0,0,1,4,0.13333333333333333,2,0.1,0,0,4,17,5,3,1,0,0,0
495,49,9,146,0,0,0,1,50,0.10101010101010101,21,0.09898989898989899,0,0,5,146,35,94,10,83,122,0
9,1,1,3,0,0,0,0,2,0.2222222222222222,2,0.1111111111111111,0,0,1,3,1,2,0,2,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,1
40,2,1,8,0,1,0,0,3,0.075,2,0.05,0,0,1,8,2,29,0,0,0,0
21,2,3,9,0,0,0,1,3,0.14285714285714285,3,0.09523809523809523,0,0,5,9,0,2,0,5,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
62,9,1,9,0,0,0,1,10,0.16129032258064516,5,0.14516129032258066,0,0,9,9,6,30,2,5,1,0
2,1,0,0,0,0,0,1,2,1.0,0,0.5,0,0,2,0,0,0,0,0,0,1
62,12,0,14,0,0,0,0,13,0.20967741935483872,5,0.1935483870967742,0,0,9,14,5,14,4,15,1,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,1
119,49,47,18,0,0,0,1,50,0.42016806722689076,12,0.4117647058823529,0,0,4,18,8,78,3,7,1,0
124,16,3,1,0,0,0,1,17,0.13709677419354838,1,0.12903225806451613,0,0,2,1,1,97,5,18,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
46,2,1,8,0,1,0,0,3,0.06521739130434782,2,0.043478260869565216,0,0,1,8,2,35,0,0,0,0
69,4,0,30,0,0,0,0,5,0.07246376811594203,5,0.057971014492753624,1,1,5,30,7,26,1,0,0,0
50,14,3,20,0,0,0,0,15,0.3,10,0.28,1,1,5,20,2,21,1,0,1,0
7,0,0,0,0,0,0,0,1,0.14285714285714285,0,0.0,0,0,1,0,1,5,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,1,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,1,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,0
55,9,2,14,0,0,0,1,11,0.2,7,0.16363636363636364,0,0,3,14,10,23,5,0,0,0
34,1,1,25,0,0,0,0,2,0.058823529411764705,2,0.029411764705882353,0,0,3,25,0,2,0,4,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
73,11,1,23,0,0,0,1,12,0.1643835616438356,8,0.1506849315068493,0,0,11,23,3,8,4,24,0,0
2,1,0,0,0,0,0,1,2,1.0,0,0.5,0,0,2,0,0,0,0,0,0,1
17,2,1,5,0,0,0,1,3,0.17647058823529413,1,0.11764705882352941,0,0,2,5,4,2,4,0,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,0
15,1,0,8,0,0,0,0,2,0.13333333333333333,2,0.06666666666666667,0,0,2,8,0,2,0,3,0,1
19,1,3,8,0,0,0,1,2,0.10526315789473684,2,0.05263157894736842,0,0,5,8,0,2,0,4,0,0
49,2,1,8,0,1,0,0,3,0.061224489795918366,2,0.04081632653061224,0,0,1,8,2,38,0,0,0,0
32,1,0,25,0,0,0,0,2,0.0625,2,0.03125,0,0,2,25,0,2,0,3,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
68,24,2,17,0,0,0,1,25,0.36764705882352944,9,0.35294117647058826,0,0,6,17,4,32,4,4,1,0
7,2,0,2,0,0,0,0,3,0.42857142857142855,2,0.2857142857142857,0,0,1,2,0,3,0,0,1,0
228,24,29,77,0,0,0,1,25,0.10964912280701754,11,0.10526315789473684,0,0,6,77,13,21,6,91,14,0
182,45,8,61,0,0,0,1,46,0.25274725274725274,23,0.24725274725274726,0,0,8,61,6,45,5,50,7,0
22,5,2,6,0,0,0,0,6,0.2727272727272727,1,0.22727272727272727,0,0,1,6,0,6,0,3,6,1
216,29,2,76,0,0,0,0,30,0.1388888888888889,10,0.13425925925925927,0,0,6,76,9,13,6,28,78,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,0
98,4,1,8,0,0,0,1,5,0.05102040816326531,2,0.04081632653061224,0,0,2,8,7,76,4,1,0,0
3,1,1,0,0,0,0,1,2,0.6666666666666666,0,0.3333333333333333,0,0,2,0,1,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
3,0,1,0,0,0,0,1,1,0.3333333333333333,0,0.0,0,0,3,0,0,0,0,0,0,0
548,140,184,99,0,1,0,1,141,0.2572992700729927,22,0.25547445255474455,0,0,144,99,5,215,5,68,12,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,1,1,0,0,0,0,0,0,0
191,67,9,61,0,0,0,1,68,0.35602094240837695,32,0.3507853403141361,0,0,4,61,13,47,4,59,3,0
61,14,1,18,0,0,0,1,15,0.2459016393442623,7,0.22950819672131148,0,0,8,18,4,13,2,14,2,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
5,1,2,0,0,0,0,1,2,0.4,0,0.2,0,0,3,0,1,1,0,0,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,1
229,75,35,60,0,0,0,1,79,0.34497816593886466,21,0.32751091703056767,0,0,15,60,0,63,5,82,4,0
40,7,1,8,0,0,0,0,8,0.2,5,0.175,0,0,1,8,6,6,18,1,0,1
24,8,3,6,0,0,0,1,9,0.375,1,0.3333333333333333,0,0,5,6,3,1,2,7,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
3,1,0,0,0,0,0,0,2,0.6666666666666666,0,0.3333333333333333,0,0,1,0,0,2,0,0,0,1
24,6,0,7,0,0,0,0,7,0.2916666666666667,4,0.25,0,0,1,7,3,6,6,1,0,0
87,8,1,24,0,0,0,1,9,0.10344827586206896,4,0.09195402298850575,0,0,8,24,3,33,5,14,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,1,1,0,0,0,0,0,0,1
4,1,2,0,0,0,0,1,2,0.5,0,0.25,0,0,4,0,0,0,0,0,0,1
4,2,0,0,0,0,0,0,3,0.75,0,0.5,0,0,1,0,1,0,2,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
3,1,0,0,0,0,0,0,2,0.6666666666666666,0,0.3333333333333333,0,0,1,0,0,2,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
22,5,2,6,0,1,0,0,6,0.2727272727272727,1,0.22727272727272727,0,0,1,6,0,6,0,3,6,1
208,21,0,50,0,12,0,0,22,0.10576923076923077,13,0.10096153846153846,0,0,3,50,12,117,4,18,4,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
3,1,0,1,0,0,0,0,2,0.6666666666666666,1,0.3333333333333333,0,0,1,1,0,0,0,1,0,1
21,4,1,7,0,0,0,1,5,0.23809523809523808,2,0.19047619047619047,0,0,2,7,7,1,3,1,0,0
1,1,0,0,0,0,0,0,1,1.0,0,1.0,1,0,1,0,0,0,0,0,0,0
4,0,0,1,0,0,0,0,1,0.25,1,0.0,0,0,1,1,1,1,0,0,0,0
1817,280,599,115,0,2,0,0,282,0.15520088057237205,33,0.15410016510731975,0,0,571,115,8,964,7,130,22,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
13,2,1,0,0,0,0,1,3,0.23076923076923078,0,0.15384615384615385,0,0,2,0,1,10,0,0,0,1
222,72,21,75,0,0,0,1,73,0.32882882882882886,34,0.32432432432432434,0,0,28,75,12,53,9,37,8,0
583,176,207,72,0,1,0,1,177,0.30360205831903947,33,0.3018867924528302,0,0,140,72,3,280,4,69,15,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
109,29,8,41,0,0,0,1,30,0.27522935779816515,22,0.26605504587155965,0,0,4,41,3,34,2,9,16,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
23,3,5,9,0,0,0,1,4,0.17391304347826086,3,0.13043478260869565,0,0,7,9,0,2,0,5,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,1,1,0,0,0,0,0,0,1
6,0,0,2,0,0,0,1,1,0.16666666666666666,1,0.0,0,0,2,2,1,1,0,0,0,1
12,1,0,9,0,0,0,0,2,0.16666666666666666,2,0.08333333333333333,0,0,1,9,2,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,1
11,6,0,3,0,0,0,0,7,0.6363636363636364,2,0.5454545454545454,0,0,1,3,0,4,0,2,1,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,1,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,1,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
8,4,1,1,0,0,0,1,5,0.625,1,0.5,0,0,3,1,2,1,1,0,0,0
3,1,0,1,0,0,0,1,2,0.6666666666666666,1,0.3333333333333333,0,0,2,1,0,0,0,0,0,1
4,2,1,1,0,0,0,1,3,0.75,1,0.5,0,0,2,1,0,0,0,1,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
152,13,5,18,0,0,0,1,14,0.09210526315789473,4,0.08552631578947369,0,0,6,18,7,12,1,104,4,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
19,2,1,9,0,7,0,0,3,0.15789473684210525,3,0.10526315789473684,0,0,3,9,0,2,0,5,0,0
39,3,6,9,0,1,0,1,5,0.1282051282051282,3,0.07692307692307693,0,0,7,9,14,5,1,2,1,0
438,41,7,148,0,0,0,1,42,0.0958904109589041,21,0.09360730593607305,0,0,8,148,41,108,9,45,79,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,1,1,0,0,0,0,0,0,1
5,3,2,0,0,0,0,1,4,0.8,0,0.6,0,0,3,0,1,0,1,0,0,1
73,6,1,18,0,0,0,1,7,0.0958904109589041,4,0.0821917808219178,0,0,2,18,1,49,0,2,1,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,0
62,18,7,17,0,0,0,1,20,0.3225806451612903,11,0.2903225806451613,0,0,5,17,2,22,4,11,1,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
2,0,0,0,0,0,0,0,1,0.5,0,0.0,1,1,2,0,0,0,0,0,0,0
36,8,3,8,0,0,0,1,9,0.25,4,0.2222222222222222,0,0,4,8,3,8,4,9,0,1
4,1,1,0,0,0,0,1,2,0.5,0,0.25,0,0,2,0,2,0,0,0,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
8,6,0,2,0,0,0,0,7,0.875,2,0.75,0,0,1,2,1,1,1,2,0,1
53,19,1,20,0,0,0,0,20,0.37735849056603776,10,0.3584905660377358,0,0,1,20,9,11,2,9,1,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,1,1,0,0,0,0,0,0,0
243,65,38,55,0,0,0,0,66,0.2716049382716049,22,0.2674897119341564,0,0,25,55,4,100,9,42,8,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,1,1,0,0,0,0,0,0,1
3,1,0,0,0,0,0,1,2,0.6666666666666666,0,0.3333333333333333,0,0,1,0,0,2,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
13,6,0,1,0,1,0,0,7,0.5384615384615384,1,0.46153846153846156,0,0,2,1,0,5,2,0,3,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
11,6,0,3,0,0,0,0,7,0.6363636363636364,2,0.5454545454545454,0,0,1,3,0,4,0,2,1,1
3,0,2,0,0,0,1,0,1,0.3333333333333333,0,0.0,1,0,3,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
34,1,1,25,0,0,0,0,2,0.058823529411764705,2,0.029411764705882353,0,0,3,25,0,2,0,4,0,0
2,0,1,0,0,0,0,1,1,0.5,0,0.0,0,0,2,0,0,0,0,0,0,1
141,13,4,18,0,0,0,0,14,0.09929078014184398,4,0.09219858156028368,0,0,4,18,8,8,1,98,4,0
11,6,1,3,0,0,0,1,7,0.6363636363636364,3,0.5454545454545454,0,0,3,3,0,2,2,0,1,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
78,8,2,17,0,0,0,0,9,0.11538461538461539,4,0.10256410256410256,0,0,7,17,14,19,5,16,0,0
233,15,3,161,0,1,0,1,16,0.06866952789699571,4,0.06437768240343347,0,0,5,161,21,7,5,30,4,1
8,0,0,1,0,0,0,0,1,0.125,1,0.0,0,0,1,1,1,2,3,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
5,3,2,0,0,0,0,1,4,0.8,0,0.6,0,0,3,0,1,0,1,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
15,8,0,2,0,1,0,1,9,0.6,2,0.5333333333333333,0,0,1,2,5,2,2,3,0,1
22,6,1,7,0,0,0,0,8,0.36363636363636365,4,0.2727272727272727,0,0,1,7,1,4,1,7,1,0
4,0,2,0,0,0,0,0,1,0.25,0,0.0,1,1,4,0,0,0,0,0,0,0
4,3,1,0,0,0,0,1,4,1.0,0,0.75,0,0,2,0,1,0,1,0,0,1
1,0,0,0,0,0,1,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,0
63,11,1,19,0,0,0,1,12,0.19047619047619047,7,0.1746031746031746,0,0,10,19,14,13,2,5,0,0
27,1,7,12,0,0,0,0,3,0.1111111111111111,2,0.037037037037037035,0,0,1,12,8,2,4,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
338,24,3,229,0,0,0,1,25,0.07396449704142012,12,0.07100591715976332,0,0,9,229,34,28,8,28,2,0
78,9,2,26,0,0,0,0,10,0.1282051282051282,6,0.11538461538461539,0,0,2,26,3,25,1,17,4,0
3,2,0,0,0,0,0,1,3,1.0,0,0.6666666666666666,0,0,1,0,1,0,1,0,0,1
122,13,1,19,0,0,0,1,14,0.11475409836065574,6,0.10655737704918032,0,0,6,19,3,53,20,19,2,0
31,5,1,22,0,0,0,1,7,0.22580645161290322,3,0.16129032258064516,0,0,2,22,5,0,2,0,0,1
30,8,1,14,0,0,0,0,9,0.3,5,0.26666666666666666,0,0,1,14,5,5,2,3,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,1,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
56,12,4,16,0,0,0,1,13,0.23214285714285715,8,0.21428571428571427,0,0,11,16,3,7,2,17,0,0
5,0,1,0,0,0,0,1,1,0.2,0,0.0,0,0,2,0,1,2,0,0,0,0
20,3,1,5,0,0,0,1,4,0.2,2,0.15,0,0,2,5,2,5,3,2,1,1
1,0,0,0,1,0,0,0,1,1.0,0,0.0,1,1,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
3,1,1,0,0,0,0,1,2,0.6666666666666666,0,0.3333333333333333,0,0,2,0,0,1,0,0,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
35,4,1,10,0,0,0,1,5,0.14285714285714285,4,0.11428571428571428,0,0,2,10,10,8,4,0,1,0
10,4,0,2,0,0,0,0,5,0.5,1,0.4,0,0,2,2,0,2,0,4,0,1
9,1,4,0,0,0,0,1,2,0.2222222222222222,0,0.1111111111111111,0,0,2,0,4,3,0,0,0,1
14,5,1,5,0,0,0,1,6,0.42857142857142855,3,0.35714285714285715,0,0,3,5,1,2,3,0,0,1
72,19,3,39,0,0,0,1,20,0.2777777777777778,13,0.2638888888888889,0,0,4,39,5,12,1,10,1,0
22,3,0,18,0,0,0,0,4,0.18181818181818182,4,0.13636363636363635,0,0,1,18,0,0,0,2,1,0
18,8,2,5,0,0,0,1,10,0.5555555555555556,4,0.4444444444444444,0,0,3,5,2,5,1,2,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,0
5,3,1,0,0,0,0,0,4,0.8,0,0.6,0,0,2,0,2,0,1,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,1
75,13,2,34,0,0,0,0,14,0.18666666666666668,7,0.17333333333333334,0,0,1,34,18,6,5,10,1,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,0
10,2,0,2,0,0,0,0,3,0.3,2,0.2,0,0,1,2,2,0,4,1,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,1
20,3,2,0,0,0,0,1,4,0.2,0,0.15,0,0,1,0,3,16,0,0,0,1
855,208,208,189,0,11,0,1,209,0.24444444444444444,47,0.2432748538011696,0,0,155,189,1,319,7,174,10,0
15,1,0,8,0,0,0,0,2,0.13333333333333333,2,0.06666666666666667,0,0,2,8,0,2,0,3,0,0
114,5,3,30,0,0,0,1,6,0.05263157894736842,5,0.043859649122807015,0,0,3,30,21,58,1,1,0,0
7,0,1,2,0,0,0,0,1,0.14285714285714285,1,0.0,0,0,1,2,1,2,0,1,0,0
529,153,133,61,0,5,0,1,154,0.29111531190926276,34,0.2892249527410208,0,0,76,61,2,255,0,132,3,0
33,2,1,8,0,1,0,0,3,0.09090909090909091,2,0.06060606060606061,0,0,1,8,2,22,0,0,0,0
109,19,3,37,0,0,0,1,20,0.1834862385321101,12,0.1743119266055046,0,0,5,37,12,45,2,7,1,0
37,8,0,24,0,0,0,0,9,0.24324324324324326,6,0.21621621621621623,1,1,1,24,10,2,0,0,0,1
29,1,1,8,0,1,0,0,2,0.06896551724137931,2,0.034482758620689655,0,0,1,8,2,17,0,0,1,0
39,5,1,20,0,0,0,1,6,0.15384615384615385,2,0.1282051282051282,0,0,2,20,6,8,2,1,0,0
26,4,2,11,0,0,0,1,5,0.19230769230769232,2,0.15384615384615385,0,0,3,11,7,2,3,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
4,2,0,1,0,0,0,0,3,0.75,1,0.5,0,0,1,1,1,1,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
67,13,1,21,0,0,0,0,14,0.208955223880597,6,0.19402985074626866,0,0,2,21,16,22,5,1,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
71,18,1,17,0,0,0,1,19,0.2676056338028169,8,0.2535211267605634,0,0,6,17,2,8,6,31,1,0
295,86,20,72,0,0,0,1,87,0.29491525423728815,38,0.29152542372881357,0,0,11,72,16,108,19,64,5,0
251,26,3,76,0,1,0,1,27,0.10756972111553785,12,0.10358565737051793,0,0,4,76,9,75,3,16,68,0
20,3,2,0,0,0,0,1,4,0.2,0,0.15,0,0,1,0,3,16,0,0,0,1
1,0,0,0,0,1,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
116,38,7,58,0,1,0,0,39,0.33620689655172414,21,0.3275862068965517,0,0,2,58,7,24,6,18,1,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
16,4,4,2,0,0,0,1,5,0.3125,1,0.25,0,0,1,2,1,12,0,0,0,1
1,0,0,0,0,1,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,1
3,2,0,2,0,0,0,0,3,1.0,2,0.6666666666666666,0,0,1,2,0,0,0,0,0,1
172,24,1,57,0,0,0,0,25,0.14534883720930233,14,0.13953488372093023,0,0,3,57,37,41,13,18,3,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,1,1,0,0,0,0,0,0,1
2,0,1,0,0,0,1,0,1,0.5,0,0.0,1,0,2,0,0,0,0,0,0,0
2,0,1,0,0,0,0,1,1,0.5,0,0.0,0,0,2,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,1
34,7,0,3,0,1,0,1,8,0.23529411764705882,3,0.20588235294117646,0,0,1,3,3,23,0,4,0,0
4,1,2,0,0,0,0,1,2,0.5,0,0.25,0,0,4,0,0,0,0,0,0,1
5,0,1,0,0,0,0,1,1,0.2,0,0.0,0,0,2,0,0,3,0,0,0,1
85,2,1,8,0,1,0,0,3,0.03529411764705882,2,0.023529411764705882,0,0,1,8,2,74,0,0,0,0
589,154,210,67,0,0,0,0,155,0.2631578947368421,18,0.2614601018675722,0,0,76,67,2,391,6,43,4,0
93,26,7,30,0,0,0,1,27,0.2903225806451613,11,0.27956989247311825,0,0,4,30,13,28,2,15,1,0
20,0,18,0,0,0,0,0,1,0.05,0,0.0,1,0,20,0,0,0,0,0,0,0
16,2,0,2,0,0,0,0,3,0.1875,2,0.125,0,0,1,2,1,11,0,1,0,0
27,10,2,13,0,0,0,0,11,0.4074074074074074,6,0.37037037037037035,0,0,2,13,3,9,0,0,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,1
12,4,0,4,0,1,0,0,5,0.4166666666666667,4,0.3333333333333333,0,0,1,4,1,1,4,1,0,0
237,37,7,156,0,0,0,0,38,0.16033755274261605,26,0.15611814345991562,0,0,3,156,11,40,7,19,1,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
126,33,31,58,0,0,0,1,34,0.2698412698412698,11,0.2619047619047619,0,0,7,58,4,49,1,6,1,0
122,13,19,32,0,0,0,1,14,0.11475409836065574,8,0.10655737704918032,0,0,2,32,0,26,26,36,0,0
228,21,0,47,0,0,0,0,22,0.09649122807017543,10,0.09210526315789473,0,0,7,47,14,112,11,34,3,0
20,9,0,3,0,0,0,0,10,0.5,2,0.45,0,0,3,3,0,5,1,5,3,1
